# BUSCO version is: 3.1.0 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /usr/bin/run_BUSCO.py -i /cl_tmp/hahnc/Oribatid/transcriptomes/GCA_003956705.1_VIB_BreviYothersi_1.0_genomic.fna -o B_yothersi.B_yothersi.GCA_003956705.1_VIB_BreviYothersi_1.0 -l /usr/people/EDVZ/hahnc/BUSCOS/arthropoda_odb9/ -m genome -c 8 --long -sp fly --augustus_parameters '--progress=true'
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090X0DYO	Complete	QZCP01000145.1	46594	47810	121.0	184
EOG090X0DZ9	Complete	QZCP01000018.1	37488	41913	111.1	133
EOG090X0DZY	Missing
EOG090X0E0D	Complete	QZCP01000112.1	196394	199668	232.0	185
EOG090X0E0F	Complete	QZCP01000216.1	46425	50545	322.9	187
EOG090X0E0P	Complete	QZCP01000114.1	94666	100702	249.9	158
EOG090X0E3B	Complete	QZCP01000445.1	504558	512437	169.9	138
EOG090X0E4R	Complete	QZCP01000052.1	88754	89623	267.0	167
EOG090X0E58	Complete	QZCP01000212.1	56422	62571	378.1	257
EOG090X0E68	Complete	QZCP01000015.1	68410	72438	287.7	158
EOG090X0E6P	Complete	QZCP01000246.1	14544	17681	258.2	171
EOG090X0E8U	Complete	QZCP01000315.1	6537	15526	79.5	170
EOG090X0EA1	Complete	QZCP01000778.1	380631	382445	329.4	198
EOG090X0EAO	Complete	QZCP01000312.1	105586	106653	276.1	167
EOG090X0EB8	Complete	QZCP01000401.1	27791	34962	183.8	176
EOG090X0ECA	Duplicated	QZCP01000131.1	53843	58143	280.9	204
EOG090X0ECA	Duplicated	QZCP01000410.1	757	2025	281.9	204
EOG090X0ECZ	Complete	QZCP01000179.1	156487	159476	179.2	179
EOG090X0ED2	Fragmented	QZCP01000667.1	79212	83467	133.5	85
EOG090X0EDZ	Complete	QZCP01000534.1	32969	33987	270.1	210
EOG090X0EEC	Complete	QZCP01000047.1	141803	146680	189.8	195
EOG090X0EEI	Missing
EOG090X0EEU	Complete	QZCP01000612.1	215227	217722	286.7	209
EOG090X0EF4	Complete	QZCP01000839.1	150736	158180	226.2	173
EOG090X0EG2	Complete	QZCP01000839.1	210034	211218	120.3	217
EOG090X0EI4	Complete	QZCP01000074.1	87168	96532	153.5	187
EOG090X0EJA	Duplicated	QZCP01000223.1	471311	472383	186.8	174
EOG090X0EJA	Duplicated	QZCP01000534.1	32043	32786	213.7	180
EOG090X0EJM	Complete	QZCP01000701.1	111433	112494	225.5	147
EOG090X0EJQ	Complete	QZCP01000223.1	350529	359355	145.0	168
EOG090X0EJY	Complete	QZCP01000226.1	16834	23988	250.4	164
EOG090X0ENV	Complete	QZCP01000290.1	31042	36082	268.6	156
EOG090X0EO1	Complete	QZCP01000031.1	45172	45942	97.5	176
EOG090X0EPM	Complete	QZCP01000268.1	230054	230671	180.2	142
EOG090X0EPP	Missing
EOG090X0EPT	Missing
EOG090X0ESA	Complete	QZCP01000233.1	42688	43392	140.4	158
EOG090X0ESN	Complete	QZCP01000263.1	1958	4225	264.1	158
EOG090X0ETF	Complete	QZCP01000024.1	181339	187154	273.7	201
EOG090X0EUO	Complete	QZCP01000831.1	149659	155437	129.3	136
EOG090X0EV6	Complete	QZCP01000522.1	14087	19779	65.8	152
EOG090X0EVF	Complete	QZCP01000279.1	83667	84995	202.0	142
EOG090X0EWC	Complete	QZCP01000112.1	343467	344379	270.6	153
EOG090X0EWQ	Complete	QZCP01000445.1	125669	126972	240.7	137
EOG090X0EXU	Complete	QZCP01000745.1	66329	67389	209.0	191
EOG090X0EYT	Complete	QZCP01000225.1	83227	89536	242.5	185
EOG090X0EYV	Fragmented	QZCP01000836.1	41635	42183	50.7	61
EOG090X0EZJ	Complete	QZCP01000183.1	37376	43100	101.8	144
EOG090X0F1W	Missing
EOG090X0F26	Complete	QZCP01000052.1	29164	31096	216.6	138
EOG090X0F2L	Complete	QZCP01000320.1	43163	49397	235.6	198
EOG090X0F39	Complete	QZCP01000016.1	72901	74487	142.4	178
EOG090X0F3A	Complete	QZCP01000568.1	15234	15803	106.3	128
EOG090X0F6V	Complete	QZCP01000334.1	388436	389827	158.2	186
EOG090X0F73	Complete	QZCP01000024.1	337362	342800	199.6	225
EOG090X0F7F	Complete	QZCP01000288.1	3177	5985	163.3	214
EOG090X0F7H	Complete	QZCP01000712.1	16577	17669	64.1	203
EOG090X0F8M	Complete	QZCP01000579.1	69172	74519	274.9	180
EOG090X0F8Y	Complete	QZCP01000007.1	219490	221253	239.3	190
EOG090X0F8Z	Fragmented	QZCP01000067.1	68535	69257	95.7	124
EOG090X0FA0	Complete	QZCP01000102.1	111287	115613	274.3	159
EOG090X0FDS	Complete	QZCP01000352.1	35163	35962	207.6	149
EOG090X0FGQ	Fragmented	QZCP01000667.1	262671	265888	112.8	83
EOG090X0FH3	Complete	QZCP01000035.1	118567	119574	156.0	139
EOG090X0FHK	Complete	QZCP01000051.1	35369	39865	198.2	138
EOG090X0FHR	Complete	QZCP01000246.1	261706	271405	173.7	180
EOG090X0FI9	Complete	QZCP01000667.1	266388	273078	223.4	198
EOG090X0FIE	Complete	QZCP01000213.1	50599	51510	102.4	110
EOG090X0FII	Fragmented	QZCP01000841.1	128985	134427	68.3	91
EOG090X0FJX	Complete	QZCP01000279.1	219625	220872	182.2	148
EOG090X0FKI	Complete	QZCP01000001.1	594984	599340	90.3	125
EOG090X0FOW	Complete	QZCP01000129.1	20844	21422	103.5	121
EOG090X0FP3	Complete	QZCP01000079.1	161700	163426	144.4	145
EOG090X0FQ5	Complete	QZCP01000023.1	60449	61502	164.5	142
EOG090X0FQ8	Complete	QZCP01000302.1	18607	23612	85.4	148
EOG090X0FQ9	Complete	QZCP01000074.1	87168	90329	120.7	156
EOG090X0FQT	Complete	QZCP01000734.1	178251	186182	234.1	133
EOG090X0FS4	Complete	QZCP01000001.1	297540	303884	121.7	108
EOG090X0FS6	Missing
EOG090X0FS7	Complete	QZCP01000093.1	91729	93633	140.6	203
EOG090X0FS9	Complete	QZCP01000468.1	155577	160304	168.1	139
EOG090X0FUY	Missing
EOG090X0FVI	Complete	QZCP01000634.1	192014	193494	196.1	139
EOG090X0FVK	Missing
EOG090X0FYC	Complete	QZCP01000238.1	50185	51070	133.9	135
EOG090X0FYD	Complete	QZCP01000290.1	52256	57942	201.6	197
EOG090X0G12	Missing
EOG090X0G38	Complete	QZCP01000006.1	148317	149007	181.2	146
EOG090X0G3O	Complete	QZCP01000254.1	38179	39178	303.6	180
EOG090X0G3U	Complete	QZCP01000634.1	121644	127378	285.3	272
EOG090X0G5X	Complete	QZCP01000512.1	109438	114828	260.0	167
EOG090X0G6M	Complete	QZCP01000132.1	85878	90504	85.2	159
EOG090X0G73	Complete	QZCP01000778.1	166038	171743	253.3	151
EOG090X0G74	Complete	QZCP01000701.1	111433	120023	113.9	105
EOG090X0G8U	Complete	QZCP01000228.1	36552	40662	76.1	79
EOG090X0GAD	Complete	QZCP01000468.1	133796	135280	221.6	127
EOG090X0GC9	Complete	QZCP01000745.1	123178	126210	235.9	126
EOG090X0GEX	Missing
EOG090X0GHI	Complete	QZCP01000488.1	16572	19520	131.0	204
EOG090X0GIP	Fragmented	QZCP01000576.1	16815	17204	68.6	88
EOG090X0GJG	Complete	QZCP01000025.1	19772	20859	167.5	145
EOG090X0GKM	Complete	QZCP01000612.1	198955	200532	197.8	137
EOG090X0GLS	Missing
EOG090X0GME	Complete	QZCP01000001.1	282453	283393	104.4	169
EOG090X0GMO	Complete	QZCP01000482.1	14074	14980	146.3	99
EOG090X0GMQ	Fragmented	QZCP01000065.1	135301	135675	64.0	57
EOG090X0GN3	Complete	QZCP01000468.1	104805	106320	279.9	147
EOG090X0GNX	Complete	QZCP01000006.1	147242	148116	200.4	129
EOG090X0GO2	Complete	QZCP01000153.1	96389	98828	207.7	158
EOG090X0GO7	Complete	QZCP01000423.1	197024	197545	124.9	144
EOG090X0GOA	Complete	QZCP01000053.1	133300	135972	113.0	123
EOG090X0GP9	Duplicated	QZCP01000131.1	50499	51095	150.0	115
EOG090X0GP9	Duplicated	QZCP01000131.1	64372	66575	151.8	115
EOG090X0GP9	Duplicated	QZCP01000410.1	3406	4485	151.8	115
EOG090X0GPB	Complete	QZCP01000351.1	19293	21565	195.1	172
EOG090X0GPG	Complete	QZCP01000830.1	143440	145054	118.6	175
EOG090X0GSS	Complete	QZCP01000195.1	61925	62912	227.4	152
EOG090X0GT4	Complete	QZCP01000837.1	182152	182640	228.2	125
EOG090X0GV5	Complete	QZCP01000025.1	57741	58729	126.8	179
EOG090X0GVI	Complete	QZCP01000059.1	109642	110976	227.8	108
EOG090X0GXS	Complete	QZCP01000031.1	68024	68542	142.8	127
EOG090X0GY1	Complete	QZCP01000080.1	57104	58619	178.1	156
EOG090X0GY7	Complete	QZCP01000024.1	352819	354116	159.5	100
EOG090X0GYO	Complete	QZCP01000490.1	157137	158795	65.4	104
EOG090X0GZE	Complete	QZCP01000823.1	3056	4274	204.9	135
EOG090X0GZZ	Complete	QZCP01000023.1	77746	78552	230.0	104
EOG090X0H15	Missing
EOG090X0H1B	Complete	QZCP01000374.1	14035	16642	68.2	40
EOG090X0H59	Complete	QZCP01000351.1	16044	18991	177.7	121
EOG090X0H7H	Complete	QZCP01000297.1	36771	37424	234.7	170
EOG090X0H7R	Complete	QZCP01000103.1	44346	47960	184.0	105
EOG090X0H7V	Complete	QZCP01000247.1	52610	53961	238.9	155
EOG090X0H8I	Complete	QZCP01000106.1	70900	73344	286.9	186
EOG090X0H8R	Complete	QZCP01000156.1	81719	83657	195.4	174
EOG090X0H9C	Complete	QZCP01000168.1	219047	220969	109.6	105
EOG090X0H9E	Complete	QZCP01000778.1	200587	202244	224.3	153
EOG090X0HAI	Complete	QZCP01000667.1	195798	197195	190.1	132
EOG090X0HB3	Missing
EOG090X0HBC	Complete	QZCP01000126.1	28656	33668	267.9	169
EOG090X0HC4	Complete	QZCP01000612.1	25137	25647	223.0	116
EOG090X0HED	Complete	QZCP01000060.1	63160	72104	121.2	333
EOG090X0HEX	Duplicated	QZCP01000114.1	178596	186725	141.6	144
EOG090X0HEX	Duplicated	QZCP01000212.1	181983	187787	136.2	119
EOG090X0HIM	Complete	QZCP01000126.1	62734	63385	185.3	133
EOG090X0HIV	Complete	QZCP01000208.1	49605	55549	217.8	159
EOG090X0HJH	Missing
EOG090X0HLA	Complete	QZCP01000258.1	10030	10964	146.2	133
EOG090X0HLW	Missing
EOG090X0HN8	Complete	QZCP01000306.1	10189	11629	83.1	104
EOG090X0HOM	Complete	QZCP01000842.1	27671	33949	169.3	143
EOG090X0HQJ	Missing
EOG090X0HR1	Complete	QZCP01000171.1	55110	57993	291.7	148
EOG090X0HRG	Complete	QZCP01000046.1	159585	169701	127.7	144
EOG090X0HTB	Fragmented	QZCP01000212.1	241633	243545	116.2	75
EOG090X0HTT	Complete	QZCP01000268.1	327275	331168	89.7	125
EOG090X0HU3	Complete	QZCP01000061.1	127947	133301	194.0	115
EOG090X0HUX	Complete	QZCP01000114.1	116728	117821	156.4	123
EOG090X0HV5	Complete	QZCP01000547.1	13996	16466	113.6	171
EOG090X0HZC	Complete	QZCP01000060.1	172916	176405	143.5	99
EOG090X0I05	Complete	QZCP01000556.1	45492	46139	54.8	108
EOG090X0I21	Complete	QZCP01000701.1	110715	111417	211.2	115
EOG090X0I2F	Missing
EOG090X0I3Y	Complete	QZCP01000839.1	156499	161734	97.4	91
EOG090X0I48	Complete	QZCP01000141.1	12204	16219	140.5	123
EOG090X0I63	Complete	QZCP01000035.1	215705	216602	210.1	167
EOG090X0I6M	Complete	QZCP01000220.1	45254	49350	155.9	124
EOG090X0I8J	Complete	QZCP01000407.1	31300	32565	227.6	128
EOG090X0IBZ	Complete	QZCP01000214.1	107	8123	218.9	109
EOG090X0IC1	Complete	QZCP01000187.1	25958	27438	60.1	83
EOG090X0ICP	Missing
EOG090X0IGL	Complete	QZCP01000556.1	367896	368985	161.7	127
EOG090X0IGM	Complete	QZCP01000066.1	179722	180410	119.4	126
EOG090X0IJO	Complete	QZCP01000634.1	128446	129355	101.7	151
EOG090X0IKC	Missing
EOG090X0IKQ	Complete	QZCP01000071.1	70628	75562	176.7	134
EOG090X0IKX	Complete	QZCP01000612.1	21201	25026	191.2	128
EOG090X0ILG	Complete	QZCP01000019.1	214846	218228	163.4	113
EOG090X0IQO	Complete	QZCP01000017.1	153736	154388	77.8	121
EOG090X0IRH	Complete	QZCP01000515.1	5919	7050	198.2	147
EOG090X0IRX	Complete	QZCP01000058.1	269939	270785	136.6	107
EOG090X0IS7	Complete	QZCP01000244.1	50829	53202	188.1	178
EOG090X0IT3	Complete	QZCP01000835.1	58110	61326	157.4	149
EOG090X0IT6	Complete	QZCP01000335.1	60924	80981	193.0	110
EOG090X0IUZ	Complete	QZCP01000053.1	72923	77995	172.3	137
EOG090X0IV9	Complete	QZCP01000138.1	21762	23642	111.1	81
EOG090X0IZN	Complete	QZCP01000545.1	13447	14213	150.2	100
EOG090X0IZW	Complete	QZCP01000109.1	34730	48102	82.2	107
EOG090X0J0D	Complete	QZCP01000323.1	8572	10812	161.7	88
EOG090X0J5E	Complete	QZCP01000160.1	51540	53230	109.5	94
EOG090X0J63	Complete	QZCP01000181.1	6239	7068	196.2	171
EOG090X0J7N	Missing
EOG090X0J7Y	Complete	QZCP01000105.1	108818	118486	159.7	188
EOG090X0J86	Complete	QZCP01000048.1	117314	119155	207.7	110
EOG090X0J87	Complete	QZCP01000512.1	184307	184863	101.0	81
EOG090X0J8E	Complete	QZCP01000027.1	37719	47766	106.6	96
EOG090X0J9J	Complete	QZCP01000051.1	13030	13439	71.7	88
EOG090X0JAK	Complete	QZCP01000490.1	168147	169554	104.7	94
EOG090X0JBP	Complete	QZCP01000053.1	113085	113568	72.6	95
EOG090X0JCO	Complete	QZCP01000011.1	88544	96254	159.7	141
EOG090X0JDB	Complete	QZCP01000135.1	14529	19391	210.3	133
EOG090X0JFZ	Complete	QZCP01000534.1	26730	31289	171.5	113
EOG090X0JHM	Complete	QZCP01000433.1	18056	22589	168.9	92
EOG090X0JK2	Complete	QZCP01000528.1	15564	17756	220.8	176
EOG090X0JNN	Complete	QZCP01000112.1	619400	620324	108.1	109
EOG090X0JP1	Complete	QZCP01000257.1	91369	91734	123.6	97
EOG090X0JQ4	Missing
EOG090X0JQT	Complete	QZCP01000048.1	164079	165177	146.8	85
EOG090X0JRW	Complete	QZCP01000112.1	45486	47787	124.3	104
EOG090X0JRY	Complete	QZCP01000007.1	83449	87177	118.4	93
EOG090X0JV9	Complete	QZCP01000839.1	81774	84060	229.5	132
EOG090X0JX7	Complete	QZCP01000225.1	90275	90955	101.2	174
EOG090X0JXG	Complete	QZCP01000445.1	517462	517818	54.6	77
EOG090X0JXJ	Complete	QZCP01000046.1	220954	221505	70.3	123
EOG090X0JXR	Complete	QZCP01000279.1	159168	162059	170.9	149
EOG090X0K3A	Missing
EOG090X0K4K	Complete	QZCP01000279.1	155142	162913	100.3	88
EOG090X0K55	Complete	QZCP01000778.1	419582	419995	70.7	96
EOG090X0K7I	Complete	QZCP01000601.1	216936	217977	156.5	87
EOG090X0KAD	Complete	QZCP01000140.1	80643	81799	87.4	81
EOG090X0KAT	Complete	QZCP01000112.1	703031	703550	156.4	99
EOG090X0KMN	Missing
EOG090X0KOU	Complete	QZCP01000257.1	15559	18042	98.5	99
EOG090X0KP6	Complete	QZCP01000275.1	16288	19592	234.2	171
EOG090X0KPP	Complete	QZCP01000200.1	10376	15688	135.3	159
EOG090X0KVN	Fragmented	QZCP01000007.1	235916	236448	97.4	80
EOG090X0KWJ	Fragmented	QZCP01000232.1	66732	67586	86.2	66
EOG090X0KYU	Complete	QZCP01000701.1	158231	161877	136.5	81
EOG090X0KZ2	Complete	QZCP01000208.1	74233	77124	98.5	108
EOG090X0L4K	Complete	QZCP01000015.1	43455	46089	172.0	100
EOG090X0L7F	Complete	QZCP01000445.1	126381	128073	161.6	93
EOG090X0L97	Duplicated	QZCP01000223.1	364098	370871	98.5	90
EOG090X0L97	Duplicated	QZCP01000320.1	23543	27061	102.4	91
EOG090X0LBP	Complete	QZCP01000172.1	26182	26799	64.6	61
EOG090X0LFN	Complete	QZCP01000090.1	276367	278242	64.0	106
EOG090X0LFT	Duplicated	QZCP01000461.1	28427	32345	118.8	108
EOG090X0LFT	Duplicated	QZCP01000672.1	3205	10516	109.1	107
EOG090X0LJK	Complete	QZCP01000423.1	31397	32441	118.5	81
EOG090X0LK7	Complete	QZCP01000024.1	288288	289044	73.2	89
EOG090X0LKA	Complete	QZCP01000545.1	129687	134263	70.7	54
EOG090X0LQS	Missing
EOG090X0LR8	Complete	QZCP01000667.1	197016	197708	70.6	175
EOG090X0LTN	Complete	QZCP01000191.1	16832	21088	115.5	118
EOG090X0LTV	Complete	QZCP01000842.1	38077	43713	141.0	97
EOG090X0LUS	Complete	QZCP01000103.1	21920	22354	136.7	111
EOG090X0LXA	Complete	QZCP01000829.1	22635	23159	148.8	101
EOG090X0LYT	Complete	QZCP01000490.1	177903	184072	85.2	116
EOG090X0LZH	Complete	QZCP01000001.1	495028	503432	88.2	67
EOG090X0M0J	Duplicated	QZCP01000329.1	27411	27915	53.6	104
EOG090X0M0J	Duplicated	QZCP01000329.1	39153	39648	52.6	100
EOG090X0M4M	Complete	QZCP01000021.1	114120	118810	86.0	96
EOG090X0M8U	Complete	QZCP01000490.1	54190	54980	183.5	94
EOG090X0MJU	Complete	QZCP01000124.1	284278	286762	163.4	80
EOG090X0MNC	Complete	QZCP01000212.1	260257	265429	119.1	162
EOG090X0MNL	Fragmented	QZCP01000375.1	37525	42300	125.7	68
EOG090X0MNX	Complete	QZCP01000101.1	239161	240297	67.0	72
EOG090X0MQF	Complete	QZCP01000134.1	38033	43320	118.4	137
EOG090X0MSH	Complete	QZCP01000353.1	40473	41103	91.5	69
EOG090X0MTI	Complete	QZCP01000745.1	129728	131046	161.9	146
EOG090X0MUO	Complete	QZCP01000179.1	174022	175045	96.9	129
EOG090X0MWD	Complete	QZCP01000290.1	146411	153291	103.2	115
EOG090X0MX9	Complete	QZCP01000058.1	90815	91572	138.1	113
EOG090X0N0O	Fragmented	QZCP01000208.1	75415	78116	78.7	103
EOG090X0N2I	Complete	QZCP01000315.1	41441	46606	123.0	59
EOG090X0N7H	Complete	QZCP01000379.1	173418	173900	78.6	63
EOG090X0N9E	Complete	QZCP01000223.1	517325	519639	267.1	211
EOG090X0NBB	Complete	QZCP01000212.1	58977	59874	155.0	125
EOG090X0NBY	Complete	QZCP01000306.1	7109	12173	93.1	76
EOG090X0NFO	Complete	QZCP01000667.1	256825	257549	170.5	96
EOG090X0NKK	Complete	QZCP01000179.1	75990	80625	144.0	63
EOG090X0NLM	Complete	QZCP01000211.1	16355	17159	102.0	74
EOG090X0NTN	Complete	QZCP01000100.1	114994	115832	157.8	90
EOG090X0NTZ	Complete	QZCP01000146.1	6317	9758	134.5	81
EOG090X0NUB	Fragmented	QZCP01000130.1	91529	96992	121.8	87
EOG090X0NWO	Complete	QZCP01000545.1	223740	224331	146.5	99
EOG090X0NXS	Complete	QZCP01000634.1	188932	194140	150.9	104
EOG090X0O2L	Complete	QZCP01000177.1	56390	56976	80.0	104
EOG090X0O3H	Complete	QZCP01000438.1	16772	17431	133.0	107
EOG090X0O5J	Complete	QZCP01000041.1	103753	106976	89.9	80
EOG090X0OE5	Complete	QZCP01000745.1	43884	45506	146.1	106
EOG090X0ON0	Complete	QZCP01000114.1	94892	95450	120.3	63
EOG090X0OQM	Complete	QZCP01000383.1	34608	35789	156.8	186
EOG090X0OQY	Complete	QZCP01000198.1	30776	32836	106.6	70
EOG090X0OUK	Complete	QZCP01000002.1	82332	86065	81.6	49
EOG090X0OWT	Complete	QZCP01000668.1	37643	39958	103.2	60
EOG090X0OY9	Complete	QZCP01000679.1	91688	94276	124.0	174
EOG090X0P1V	Complete	QZCP01000095.1	74276	79620	75.8	57
EOG090X0P2R	Missing
EOG090X0PCK	Complete	QZCP01000668.1	117144	118977	137.2	58
EOG090X0POW	Complete	QZCP01000050.1	26817	34413	110.1	77
EOG090X0Q7B	Complete	QZCP01000268.1	107153	109053	86.8	63
EOG090X0QLW	Missing
EOG090X0RAK	Complete	QZCP01000132.1	83411	84299	114.9	69
EOG090X0RU6	Missing
EOG090X0TJE	Missing
