# BUSCO version is: 3.1.0 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /usr/bin/run_BUSCO.py -i /cl_tmp/hahnc/Oribatid/transcriptomes/GCF_000239435.1_ASM23943v1_genomic.fna -o T_urticae.T_urticae.GCF_000239435.1_ASM23943v1 -l /usr/people/EDVZ/hahnc/BUSCOS/arthropoda_odb9/ -m genome -c 8 --long -sp fly --augustus_parameters '--progress=true'
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090X0DE4	Complete	NW_015449936.1	2327744	2328992	150.1	141
EOG090X0DEG	Complete	NW_015449954.1	256049	259579	122.4	86
EOG090X0DEX	Complete	NW_015449939.1	2094802	2101215	227.9	147
EOG090X0DHL	Complete	NW_015449932.1	3353504	3356463	199.3	167
EOG090X0DK3	Complete	NW_015449939.1	2104721	2107572	263.2	200
EOG090X0DK6	Complete	NW_015449938.1	3536181	3541192	297.0	218
EOG090X0DL4	Complete	NW_015449962.1	166958	172151	135.7	157
EOG090X0DLG	Complete	NW_015449940.1	2539206	2545312	252.2	197
EOG090X0DLH	Complete	NW_015449939.1	179285	181138	289.8	156
EOG090X0DMT	Complete	NW_015449937.1	2246571	2253806	167.3	231
EOG090X0DNH	Duplicated	NW_015449931.1	3399400	3401625	286.6	213
EOG090X0DNH	Duplicated	NW_015449936.1	3303750	3310266	248.6	238
EOG090X0DNH	Duplicated	NW_015449942.1	967878	969894	260.6	198
EOG090X0DNU	Complete	NW_015449937.1	2450229	2452037	272.8	168
EOG090X0DNW	Duplicated	NW_015449933.1	1479716	1484531	191.5	120
EOG090X0DNW	Duplicated	NW_015450114.1	40	1257	191.5	120
EOG090X0DP2	Complete	NW_015449953.1	815316	819953	180.7	143
EOG090X0DPU	Complete	NW_015449945.1	423331	427607	109.5	83
EOG090X0DPX	Complete	NW_015449959.1	918132	922527	70.9	56
EOG090X0DSH	Complete	NW_015449932.1	3162218	3164510	240.9	122
EOG090X0DT2	Complete	NW_015449942.1	870466	876390	138.3	159
EOG090X0DUJ	Complete	NW_015449943.1	1533025	1536075	191.5	207
EOG090X0DUK	Complete	NW_015449949.1	129602	131792	198.9	175
EOG090X0DUU	Complete	NW_015449959.1	203227	204386	149.2	80
EOG090X0DWF	Complete	NW_015449961.1	81367	82278	285.1	145
EOG090X0DWG	Complete	NW_015449932.1	4246006	4248593	292.1	157
EOG090X0DX5	Complete	NW_015449942.1	1926624	1936188	182.6	153
EOG090X0DX7	Complete	NW_015449933.1	3522242	3538104	122.7	107
EOG090X0DXI	Complete	NW_015449933.1	3752947	3754375	338.6	188
EOG090X0DYF	Complete	NW_015449962.1	132235	137077	250.8	139
EOG090X0DYO	Complete	NW_015449955.1	994179	999116	160.9	184
EOG090X0DZ9	Complete	NW_015449943.1	991301	991900	141.1	116
EOG090X0DZY	Complete	NW_015449930.1	300179	306814	217.2	136
EOG090X0E0D	Complete	NW_015449940.1	1185732	1190486	238.6	154
EOG090X0E0F	Complete	NW_015449946.1	1336206	1345250	320.1	187
EOG090X0E0P	Complete	NW_015449968.1	280062	284721	253.0	158
EOG090X0E3B	Complete	NW_015449930.1	1618699	1631170	239.6	137
EOG090X0E4R	Complete	NW_015449938.1	3262810	3264111	267.9	167
EOG090X0E58	Complete	NW_015449934.1	3259617	3266374	428.0	296
EOG090X0E68	Duplicated	NW_015449932.1	2975192	2981856	212.8	154
EOG090X0E68	Duplicated	NW_015449936.1	1340688	1345790	221.0	154
EOG090X0E6P	Complete	NW_015449938.1	2189369	2191352	261.9	177
EOG090X0E8U	Missing
EOG090X0EA1	Complete	NW_015449940.1	1356778	1364531	316.5	191
EOG090X0EAO	Complete	NW_015449931.1	5114359	5116586	267.3	164
EOG090X0EB8	Complete	NW_015449931.1	4892003	4895474	208.8	178
EOG090X0ECA	Complete	NW_015449930.1	7722061	7723137	276.5	206
EOG090X0ECZ	Complete	NW_015449930.1	5236748	5242258	177.7	312
EOG090X0ED2	Complete	NW_015449938.1	1670889	1676080	158.1	128
EOG090X0EDZ	Complete	NW_015449933.1	1076719	1085263	258.2	210
EOG090X0EEC	Duplicated	NW_015449940.1	2176302	2188880	178.0	169
EOG090X0EEC	Duplicated	NW_015449989.1	11304	18095	182.3	206
EOG090X0EEI	Missing
EOG090X0EEU	Complete	NW_015449932.1	4492348	4494812	288.9	209
EOG090X0EF4	Complete	NW_015449945.1	536085	537070	263.0	205
EOG090X0EG2	Complete	NW_015449957.1	762359	768261	156.8	268
EOG090X0EI4	Complete	NW_015449947.1	1506682	1511747	181.5	214
EOG090X0EJA	Complete	NW_015449935.1	3406001	3408531	217.4	179
EOG090X0EJM	Complete	NW_015449932.1	3295249	3296176	234.5	147
EOG090X0EJQ	Complete	NW_015449937.1	148658	155455	210.6	181
EOG090X0EJY	Complete	NW_015449932.1	614016	616410	267.0	164
EOG090X0ENV	Complete	NW_015449935.1	3191804	3193942	277.9	156
EOG090X0EO1	Complete	NW_015449939.1	2639024	2642760	135.9	182
EOG090X0EPM	Complete	NW_015449942.1	782189	789209	131.5	114
EOG090X0EPP	Missing
EOG090X0EPT	Complete	NW_015449930.1	1875725	1877314	77.1	107
EOG090X0ESA	Duplicated	NW_015449935.1	2395123	2397203	149.2	147
EOG090X0ESA	Duplicated	NW_015449935.1	2415629	2416552	149.9	147
EOG090X0ESN	Complete	NW_015449946.1	875612	881479	261.7	158
EOG090X0ETF	Complete	NW_015449950.1	237620	240672	272.1	202
EOG090X0EUO	Complete	NW_015449941.1	1246348	1247223	164.2	151
EOG090X0EV6	Complete	NW_015449938.1	3535321	3535848	93.0	156
EOG090X0EVF	Complete	NW_015449948.1	441197	442158	210.9	142
EOG090X0EWC	Complete	NW_015449939.1	1985219	1994284	265.4	158
EOG090X0EWQ	Duplicated	NW_015449937.1	862146	867344	238.2	138
EOG090X0EWQ	Duplicated	NW_015449937.1	877566	880184	238.2	138
EOG090X0EXU	Complete	NW_015449936.1	3238284	3239531	219.2	192
EOG090X0EYT	Complete	NW_015449934.1	3673735	3682629	244.6	194
EOG090X0EYV	Complete	NW_015449950.1	767563	768173	67.8	91
EOG090X0EZJ	Complete	NW_015449966.1	463928	464708	142.3	146
EOG090X0F1W	Missing
EOG090X0F26	Complete	NW_015449930.1	2732852	2737606	222.6	138
EOG090X0F2L	Duplicated	NW_015449930.1	2247867	2253846	231.9	227
EOG090X0F2L	Duplicated	NW_015449930.1	2253909	2264236	236.0	159
EOG090X0F39	Duplicated	NW_015449956.1	1079917	1088281	169.2	156
EOG090X0F39	Duplicated	NW_015449956.1	1088966	1091391	169.2	156
EOG090X0F3A	Complete	NW_015449930.1	1656530	1660907	141.3	140
EOG090X0F6V	Complete	NW_015449930.1	1634198	1637341	199.3	189
EOG090X0F73	Complete	NW_015449950.1	978946	989520	200.7	200
EOG090X0F7F	Complete	NW_015449931.1	2222981	2225714	161.4	181
EOG090X0F7H	Complete	NW_015449930.1	743127	745215	54.4	223
EOG090X0F8M	Complete	NW_015449931.1	3742923	3745954	289.5	180
EOG090X0F8Y	Complete	NW_015449970.1	207552	209429	267.2	190
EOG090X0F8Z	Fragmented	NW_015449940.1	683390	684127	103.3	130
EOG090X0FA0	Complete	NW_015449947.1	228641	232131	276.8	162
EOG090X0FDS	Complete	NW_015449935.1	3563690	3568023	221.4	149
EOG090X0FGQ	Complete	NW_015449936.1	687351	688914	169.1	175
EOG090X0FH3	Complete	NW_015449945.1	1296210	1297111	172.9	139
EOG090X0FHK	Complete	NW_015449931.1	2913591	2939253	186.3	136
EOG090X0FHR	Complete	NW_015449965.1	233726	236843	201.2	162
EOG090X0FI9	Duplicated	NW_015449935.1	3399772	3405397	354.5	206
EOG090X0FI9	Duplicated	NW_015449940.1	1836587	1841575	348.8	221
EOG090X0FIE	Complete	NW_015449964.1	602320	608564	101.3	112
EOG090X0FII	Complete	NW_015449961.1	798295	799278	79.2	107
EOG090X0FJX	Complete	NW_015449956.1	574118	576566	195.0	125
EOG090X0FKI	Complete	NW_015449967.1	194520	197285	89.7	92
EOG090X0FOW	Complete	NW_015449958.1	563759	565337	119.2	129
EOG090X0FP3	Complete	NW_015449938.1	841327	852453	148.7	145
EOG090X0FQ5	Complete	NW_015449932.1	4498113	4502170	169.9	137
EOG090X0FQ8	Complete	NW_015449948.1	913442	922816	104.8	145
EOG090X0FQ9	Complete	NW_015449949.1	1427365	1429460	127.0	156
EOG090X0FQT	Complete	NW_015449957.1	954416	959081	229.9	133
EOG090X0FS4	Complete	NW_015449933.1	2200876	2205825	153.1	139
EOG090X0FS6	Complete	NW_015449931.1	2852949	2854266	122.0	157
EOG090X0FS7	Complete	NW_015449966.1	372712	377849	185.3	206
EOG090X0FS9	Complete	NW_015449932.1	5015313	5016811	181.5	138
EOG090X0FUY	Missing
EOG090X0FVI	Complete	NW_015449934.1	1357578	1362002	219.6	140
EOG090X0FVK	Missing
EOG090X0FYC	Complete	NW_015449933.1	1951588	1953010	137.5	135
EOG090X0FYD	Complete	NW_015449932.1	4378712	4383989	212.8	191
EOG090X0G12	Missing
EOG090X0G38	Complete	NW_015449954.1	1059560	1063863	195.6	149
EOG090X0G3O	Complete	NW_015449937.1	3053569	3054608	304.6	179
EOG090X0G3U	Complete	NW_015449965.1	329823	336932	278.4	175
EOG090X0G5X	Complete	NW_015449957.1	338408	344892	258.8	162
EOG090X0G6M	Complete	NW_015449938.1	1540755	1546509	100.3	137
EOG090X0G73	Complete	NW_015449939.1	1537353	1543670	243.0	176
EOG090X0G74	Complete	NW_015449932.1	3294548	3302106	123.7	109
EOG090X0G8U	Complete	NW_015449954.1	393740	397071	81.5	98
EOG090X0GAD	Complete	NW_015449933.1	1653438	1658035	219.6	132
EOG090X0GC9	Complete	NW_015449963.1	557889	564173	237.9	126
EOG090X0GEX	Missing
EOG090X0GHI	Complete	NW_015449940.1	984417	985641	166.7	183
EOG090X0GIP	Missing
EOG090X0GJG	Complete	NW_015449943.1	1664010	1664931	177.9	144
EOG090X0GKM	Duplicated	NW_015449946.1	1831511	1832799	198.0	137
EOG090X0GKM	Duplicated	NW_015449947.1	1792155	1793973	197.4	137
EOG090X0GLS	Missing
EOG090X0GME	Complete	NW_015449933.1	1886569	1894920	111.3	209
EOG090X0GMO	Complete	NW_015449947.1	1236027	1242539	148.4	99
EOG090X0GMQ	Fragmented	NW_015449939.1	627567	627860	66.8	52
EOG090X0GN3	Complete	NW_015449959.1	63618	65724	283.4	147
EOG090X0GNX	Complete	NW_015449931.1	4884025	4889784	209.7	130
EOG090X0GO2	Complete	NW_015449964.1	290350	295472	193.7	154
EOG090X0GO7	Complete	NW_015449940.1	1864944	1873183	104.8	121
EOG090X0GOA	Complete	NW_015449954.1	954570	957748	136.3	160
EOG090X0GP9	Complete	NW_015449950.1	468998	473372	159.5	115
EOG090X0GPB	Complete	NW_015449930.1	6568451	6575915	211.2	176
EOG090X0GPG	Complete	NW_015449934.1	2920220	2921746	119.9	179
EOG090X0GSS	Complete	NW_015449953.1	455047	456442	234.1	152
EOG090X0GT4	Complete	NW_015449936.1	1299506	1301423	222.3	131
EOG090X0GV5	Complete	NW_015449933.1	2341056	2347109	153.3	161
EOG090X0GVI	Complete	NW_015449944.1	386840	392476	234.6	108
EOG090X0GXS	Complete	NW_015449937.1	3312633	3317638	98.2	107
EOG090X0GY1	Complete	NW_015449938.1	821325	824829	175.9	154
EOG090X0GY7	Complete	NW_015449934.1	3729899	3731549	157.3	114
EOG090X0GYO	Complete	NW_015449938.1	401637	402381	86.1	106
EOG090X0GZE	Complete	NW_015449931.1	1252803	1256740	213.2	135
EOG090X0GZZ	Missing
EOG090X0H15	Missing
EOG090X0H1B	Complete	NW_015449931.1	4033599	4035016	76.3	43
EOG090X0H59	Complete	NW_015449942.1	1848128	1854198	221.0	157
EOG090X0H7H	Complete	NW_015449931.1	2796286	2801910	232.0	172
EOG090X0H7R	Complete	NW_015449948.1	1073348	1077191	152.5	100
EOG090X0H7V	Complete	NW_015449954.1	527383	531614	248.9	155
EOG090X0H8I	Complete	NW_015449954.1	529703	530508	289.2	189
EOG090X0H8R	Duplicated	NW_015449930.1	3930956	3932267	207.6	163
EOG090X0H8R	Duplicated	NW_015449950.1	909102	910648	192.4	163
EOG090X0H9C	Complete	NW_015449938.1	3529046	3536223	117.3	103
EOG090X0H9E	Complete	NW_015449932.1	4641808	4647414	233.1	154
EOG090X0HAI	Complete	NW_015449931.1	3291354	3292270	186.3	132
EOG090X0HB3	Missing
EOG090X0HBC	Complete	NW_015449961.1	360636	361895	261.1	167
EOG090X0HC4	Complete	NW_015449947.1	1641872	1646749	215.3	116
EOG090X0HED	Complete	NW_015449957.1	818976	821012	149.3	176
EOG090X0HEX	Missing
EOG090X0HIM	Complete	NW_015449938.1	1467199	1468174	191.4	133
EOG090X0HIV	Complete	NW_015449931.1	1500098	1504959	218.9	159
EOG090X0HJH	Missing
EOG090X0HLA	Complete	NW_015449930.1	1658410	1659132	166.6	134
EOG090X0HLW	Complete	NW_015449931.1	3728176	3733233	97.3	125
EOG090X0HN8	Complete	NW_015449930.1	3287593	3290296	91.3	105
EOG090X0HOM	Complete	NW_015449960.1	851128	853538	173.0	143
EOG090X0HQJ	Complete	NW_015449943.1	1970400	1971510	128.9	127
EOG090X0HR1	Complete	NW_015449935.1	1200792	1202918	291.2	148
EOG090X0HRG	Complete	NW_015449953.1	760998	763731	151.6	146
EOG090X0HTB	Complete	NW_015449947.1	1758212	1758905	218.8	126
EOG090X0HTT	Missing
EOG090X0HU3	Duplicated	NW_015449944.1	1971280	1972954	186.1	106
EOG090X0HU3	Duplicated	NW_015449968.1	17506	20233	185.5	105
EOG090X0HUX	Complete	NW_015449955.1	485312	486315	157.1	123
EOG090X0HV5	Complete	NW_015449931.1	1118934	1121779	143.6	201
EOG090X0HZC	Complete	NW_015449932.1	2360101	2364149	144.2	99
EOG090X0I05	Complete	NW_015449938.1	1238775	1239831	102.2	105
EOG090X0I21	Complete	NW_015449932.1	3290853	3295241	214.0	115
EOG090X0I2F	Complete	NW_015449956.1	1093355	1096606	142.0	101
EOG090X0I3Y	Complete	NW_015449939.1	1640355	1641052	98.3	91
EOG090X0I48	Complete	NW_015449934.1	281578	282353	147.4	124
EOG090X0I63	Complete	NW_015449934.1	2196607	2197732	232.6	167
EOG090X0I6M	Complete	NW_015449947.1	610043	613803	174.7	122
EOG090X0I8J	Complete	NW_015449958.1	947774	953737	236.2	128
EOG090X0IBZ	Complete	NW_015449943.1	1379901	1397354	229.1	126
EOG090X0IC1	Complete	NW_015449946.1	160782	162568	64.6	81
EOG090X0ICP	Missing
EOG090X0IGL	Complete	NW_015449941.1	1923337	1924466	164.4	138
EOG090X0IGM	Complete	NW_015449931.1	3380893	3381561	144.6	128
EOG090X0IJO	Complete	NW_015449931.1	6325147	6326412	254.5	249
EOG090X0IKC	Complete	NW_015449936.1	2070113	2071261	107.6	128
EOG090X0IKQ	Complete	NW_015449938.1	777226	780634	191.5	135
EOG090X0IKX	Complete	NW_015449947.1	1640760	1641669	190.2	126
EOG090X0ILG	Complete	NW_015449955.1	401811	405959	178.7	115
EOG090X0IQO	Complete	NW_015449938.1	1449297	1449911	129.7	123
EOG090X0IRH	Complete	NW_015449931.1	6073019	6074354	199.7	148
EOG090X0IRX	Complete	NW_015449937.1	23261	24205	139.0	107
EOG090X0IS7	Complete	NW_015449938.1	3536429	3543581	229.0	181
EOG090X0IT3	Complete	NW_015449966.1	395843	401712	147.5	135
EOG090X0IT6	Complete	NW_015449939.1	365846	366903	212.6	128
EOG090X0IUZ	Complete	NW_015449944.1	741460	742326	194.6	135
EOG090X0IV9	Complete	NW_015449932.1	4404948	4408892	101.3	73
EOG090X0IZN	Complete	NW_015449932.1	4580613	4589151	152.9	99
EOG090X0IZW	Complete	NW_015449934.1	3333844	3334439	105.1	123
EOG090X0J0D	Complete	NW_015449930.1	2861602	2862956	160.9	87
EOG090X0J5E	Complete	NW_015449945.1	842500	843057	115.9	94
EOG090X0J63	Complete	NW_015449947.1	259283	260273	191.2	170
EOG090X0J7N	Missing
EOG090X0J7Y	Complete	NW_015449933.1	2722703	2729432	157.9	164
EOG090X0J86	Complete	NW_015449962.1	103729	106874	214.3	110
EOG090X0J87	Complete	NW_015449942.1	841094	843841	96.6	81
EOG090X0J8E	Complete	NW_015449933.1	2959478	2961044	120.1	102
EOG090X0J9J	Complete	NW_015449930.1	5392746	5393185	82.2	89
EOG090X0JAK	Duplicated	NW_015449959.1	51824	56273	110.8	91
EOG090X0JAK	Duplicated	NW_015449959.1	60642	62962	110.8	91
EOG090X0JBP	Complete	NW_015449954.1	960754	961490	68.6	98
EOG090X0JCO	Complete	NW_015449931.1	4894599	4897740	177.3	146
EOG090X0JDB	Complete	NW_015449940.1	1357761	1358900	217.6	132
EOG090X0JFZ	Complete	NW_015449933.1	2678691	2680128	170.4	96
EOG090X0JHM	Complete	NW_015449934.1	549698	550133	169.0	92
EOG090X0JK2	Complete	NW_015449940.1	127881	128892	225.7	194
EOG090X0JNN	Complete	NW_015449930.1	4259004	4259847	110.4	109
EOG090X0JP1	Complete	NW_015449934.1	2919174	2924635	103.5	97
EOG090X0JQ4	Missing
EOG090X0JQT	Complete	NW_015449938.1	1351373	1352506	156.2	85
EOG090X0JRW	Complete	NW_015449946.1	1006487	1009023	146.0	107
EOG090X0JRY	Complete	NW_015449943.1	191810	196600	119.0	89
EOG090X0JV9	Complete	NW_015449930.1	1635921	1636747	227.2	132
EOG090X0JX7	Complete	NW_015449934.1	3667258	3667929	124.1	172
EOG090X0JXG	Complete	NW_015449941.1	1983069	1986885	98.0	92
EOG090X0JXJ	Complete	NW_015449930.1	6554804	6555688	101.3	118
EOG090X0JXR	Complete	NW_015449942.1	1020849	1024265	181.0	174
EOG090X0K3A	Complete	NW_015449931.1	3495525	3504953	176.1	107
EOG090X0K4K	Complete	NW_015449932.1	3093343	3096743	135.4	96
EOG090X0K55	Complete	NW_015449942.1	1562035	1566770	85.6	123
EOG090X0K7I	Complete	NW_015449931.1	5221017	5221707	151.4	87
EOG090X0KAD	Complete	NW_015449933.1	811208	811998	103.1	81
EOG090X0KAT	Complete	NW_015449937.1	224200	224824	164.2	101
EOG090X0KMN	Missing
EOG090X0KOU	Complete	NW_015449952.1	188213	194895	102.3	112
EOG090X0KP6	Complete	NW_015449934.1	1585894	1593638	250.5	166
EOG090X0KPP	Complete	NW_015449941.1	2006020	2008978	142.2	106
EOG090X0KVN	Duplicated	NW_015449934.1	3059924	3065979	121.9	150
EOG090X0KVN	Duplicated	NW_015449941.1	172844	178219	116.1	136
EOG090X0KWJ	Complete	NW_015449931.1	556309	557057	104.2	75
EOG090X0KYU	Complete	NW_015449930.1	7709090	7714535	139.0	81
EOG090X0KZ2	Complete	NW_015449931.1	1535851	1542000	128.7	110
EOG090X0L4K	Complete	NW_015449931.1	73732	74407	171.0	100
EOG090X0L7F	Complete	NW_015449959.1	52124	53781	164.1	94
EOG090X0L97	Complete	NW_015449933.1	3668186	3670573	134.5	97
EOG090X0LBP	Complete	NW_015449931.1	6353166	6358326	77.3	62
EOG090X0LFN	Complete	NW_015449943.1	395263	397603	68.7	75
EOG090X0LFT	Complete	NW_015449965.1	520306	522784	148.7	118
EOG090X0LJK	Complete	NW_015449930.1	6022314	6023332	110.3	81
EOG090X0LK7	Complete	NW_015449931.1	2706181	2708188	79.4	89
EOG090X0LKA	Complete	NW_015449948.1	664789	665981	86.7	75
EOG090X0LQS	Duplicated	NW_015449932.1	4714119	4715159	155.3	102
EOG090X0LQS	Duplicated	NW_015449962.1	644623	648625	157.4	101
EOG090X0LR8	Complete	NW_015449949.1	146661	147428	80.1	224
EOG090X0LTN	Complete	NW_015449965.1	167376	172541	141.8	128
EOG090X0LTV	Complete	NW_015449941.1	274181	276390	149.3	97
EOG090X0LUS	Complete	NW_015449931.1	634761	635306	157.6	128
EOG090X0LXA	Complete	NW_015449930.1	6464575	6473072	137.5	100
EOG090X0LYT	Missing
EOG090X0LZH	Complete	NW_015449936.1	705281	711016	122.7	113
EOG090X0M0J	Complete	NW_015449950.1	473686	474147	57.5	105
EOG090X0M4M	Complete	NW_015449950.1	229786	230649	104.8	83
EOG090X0M8U	Complete	NW_015449949.1	1203317	1207555	184.5	94
EOG090X0MJU	Complete	NW_015449955.1	646884	647797	160.0	95
EOG090X0MNC	Complete	NW_015449953.1	522597	523397	128.8	128
EOG090X0MNL	Complete	NW_015449942.1	1950527	1953283	148.8	89
EOG090X0MNX	Complete	NW_015449937.1	1522771	1523912	73.8	72
EOG090X0MQF	Complete	NW_015449936.1	2675327	2678676	115.3	102
EOG090X0MSH	Complete	NW_015449938.1	1029690	1029959	97.4	68
EOG090X0MTI	Complete	NW_015449960.1	589139	591657	165.2	146
EOG090X0MUO	Complete	NW_015449934.1	1378726	1379662	128.5	128
EOG090X0MWD	Complete	NW_015449936.1	3037477	3043827	99.1	115
EOG090X0MX9	Duplicated	NW_015449712.1	801	2955	132.1	110
EOG090X0MX9	Duplicated	NW_015449930.1	471907	477078	132.1	110
EOG090X0N0O	Missing
EOG090X0N2I	Complete	NW_015449944.1	1828737	1833753	117.8	59
EOG090X0N7H	Complete	NW_015449943.1	1803827	1805875	92.9	68
EOG090X0N9E	Complete	NW_015449937.1	610689	612013	272.2	190
EOG090X0NBB	Complete	NW_015449948.1	1647004	1652567	167.7	127
EOG090X0NBY	Complete	NW_015449936.1	614778	620076	115.5	75
EOG090X0NFO	Duplicated	NW_015449958.1	102334	103111	171.7	96
EOG090X0NFO	Duplicated	NW_015449958.1	95482	98198	171.7	96
EOG090X0NKK	Complete	NW_015449942.1	1061999	1066098	143.9	63
EOG090X0NLM	Complete	NW_015449953.1	1037813	1039049	114.9	70
EOG090X0NTN	Complete	NW_015449934.1	2328428	2328910	159.9	90
EOG090X0NTZ	Complete	NW_015449931.1	6307486	6308331	149.6	79
EOG090X0NUB	Complete	NW_015449954.1	43462	49515	122.0	115
EOG090X0NWO	Complete	NW_015449932.1	138011	138907	150.4	98
EOG090X0NXS	Duplicated	NW_015449958.1	950924	952076	144.3	104
EOG090X0NXS	Duplicated	NW_015449958.1	955399	957362	144.3	104
EOG090X0O2L	Complete	NW_015449933.1	2008235	2008838	94.1	109
EOG090X0O3H	Complete	NW_015449938.1	3083716	3085171	149.8	110
EOG090X0O5J	Complete	NW_015449939.1	2383025	2385684	109.6	88
EOG090X0OE5	Complete	NW_015449957.1	177450	180230	156.0	107
EOG090X0ON0	Complete	NW_015449961.1	736506	739037	125.5	63
EOG090X0OQM	Complete	NW_015449932.1	341551	344320	170.2	185
EOG090X0OQY	Duplicated	NW_015449937.1	1434430	1435049	104.9	70
EOG090X0OQY	Duplicated	NW_015449957.1	804815	805298	103.1	70
EOG090X0OUK	Complete	NW_015449954.1	939066	939470	84.6	42
EOG090X0OWT	Complete	NW_015449938.1	3296552	3299103	120.6	63
EOG090X0OY9	Duplicated	NW_015449935.1	2129311	2132481	105.3	130
EOG090X0OY9	Duplicated	NW_015449961.1	714230	716929	97.1	158
EOG090X0P1V	Complete	NW_015449931.1	761609	770272	104.7	171
EOG090X0P2R	Complete	NW_015449935.1	2885525	2890343	81.9	59
EOG090X0PCK	Complete	NW_015449936.1	2128619	2132728	137.8	58
EOG090X0POW	Complete	NW_015449940.1	1650721	1657756	120.0	91
EOG090X0Q7B	Complete	NW_015449936.1	1486763	1488654	78.0	59
EOG090X0QLW	Fragmented	NW_015449965.1	594508	598252	73.1	36
EOG090X0RAK	Complete	NW_015449938.1	1548822	1554591	115.6	69
EOG090X0RU6	Missing
EOG090X0TJE	Complete	NW_015449936.1	1387069	1388155	110.2	177
